instance,as4mocoRun,sbsRun,oracleRun,score,solver_as4moco,solver_sbs,solver_oracle,as4moco_Pipeline,instance_hardness,difference_to_oracle,different_solutions,Fold
mc2022_track1_010.dimacs,0.031,0.255,0.01,0.0857142857142857,d4/default.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_SET,27.541687500000002,0.020999999999999998,ALL_SAME,2
mc2022_track1_011.dimacs,0.033,0.241,0.011,0.0956521739130435,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,28.996000000000002,0.022000000000000002,ALL_SAME,2
mc2022_track1_012.dimacs,0.562,0.234,0.024,2.5619047619047617,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,248.5510625,0.538,ALL_SAME,5
mc2022_track1_013.dimacs,0.041,0.24,0.016,0.11160714285714288,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,16.658875,0.025,ALL_SAME,3
mc2022_track1_014.dimacs,0.028,0.258,0.012,0.06504065040650407,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc_r2/track1,PER_SET,27.3455625,0.016,ALL_SAME,4
mc2022_track1_015.dimacs,0.039,0.251,0.009,0.12396694214876033,d4/default.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_SET,24.056625,0.03,ALL_SAME,2
mc2022_track1_016.dimacs,0.114,0.6,0.035,0.13982300884955753,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,73.69425,0.079,ALL_SAME,1
mc2022_track1_017.dimacs,0.057,0.25,0.039,0.08530805687203792,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,28.4150625,0.018000000000000002,ALL_SAME,2
mc2022_track1_018.dimacs,0.247,0.691,0.102,0.24617996604414266,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,36.1475,0.14500000000000002,ALL_SAME,3
mc2022_track1_019.dimacs,0.402,0.418,0.099,0.9498432601880881,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,52.179,0.30300000000000005,ALL_SAME,2
mc2022_track1_020.dimacs,0.642,4.059,0.396,0.06715806715806716,d4/default.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,252.4069375,0.246,ALL_SAME,5
mc2022_track1_021.dimacs,0.186,0.458,0.064,0.3096446700507614,d4/default.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_SET,56.693875000000006,0.122,ALL_SAME,5
mc2022_track1_022.dimacs,0.057,0.251,0.039,0.0849056603773585,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,29.583625,0.018000000000000002,ALL_SAME,3
mc2022_track1_023.dimacs,7.219,0.586,0.586,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_SET,549.993625,6.633,ALL_SAME,3
mc2022_track1_024.dimacs,0.046,0.251,0.019,0.11637931034482758,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,15.872874999999999,0.027,ALL_SAME,5
mc2022_track1_025.dimacs,0.42,0.543,0.165,0.6746031746031746,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.3209375,0.255,ALL_SAME,5
mc2022_track1_026.dimacs,0.64,0.653,0.237,0.96875,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.3888125,0.403,ALL_SAME,2
mc2022_track1_027.dimacs,0.363,0.644,0.236,0.3112745098039216,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,265.5918125,0.127,ALL_SAME,2
mc2022_track1_028.dimacs,0.055,0.364,0.015,0.11461318051575932,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,20.860875,0.04,ALL_SAME,5
mc2022_track1_029.dimacs,6.984,1.065,0.386,9.717231222385863,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_SET,251.7884375,6.598,ALL_SAME,4
mc2022_track1_030.dimacs,0.841,0.67,0.215,1.3758241758241756,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,250.62425,0.626,ALL_SAME,4
mc2022_track1_031.dimacs,0.132,0.334,0.095,0.15481171548117156,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc_r2/track1,PER_SET,250.19231249999999,0.037000000000000005,ALL_SAME,4
mc2022_track1_032.dimacs,0.637,0.618,0.261,1.0532212885154062,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.6683125,0.376,ALL_SAME,5
mc2022_track1_033.dimacs,0.031,0.278,0.02,0.04263565891472868,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,20.092000000000002,0.011,ALL_SAME,4
mc2022_track1_034.dimacs,0.9,68.002,0.098,0.011810791705937795,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,50.9075,0.802,ALL_SAME,5
mc2022_track1_035.dimacs,0.054,0.246,0.027,0.1232876712328767,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,28.426875,0.027,ALL_SAME,5
mc2022_track1_036.dimacs,0.057,0.254,0.019,0.16170212765957448,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,23.605,0.038000000000000006,ALL_SAME,2
mc2022_track1_037.dimacs,0.206,3600.0,0.166,1.1111623480416036E-5,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,290.754125,0.03999999999999998,ALL_SAME,3
mc2022_track1_038.dimacs,0.112,0.264,0.031,0.34763948497854075,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,25.2851875,0.081,ALL_SAME,1
mc2022_track1_039.dimacs,0.052,0.246,0.035,0.08056872037914689,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,27.5490625,0.016999999999999994,ALL_SAME,5
mc2022_track1_040.dimacs,0.165,0.688,0.121,0.07760141093474429,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,250.445625,0.04400000000000001,ALL_SAME,4
mc2022_track1_041.dimacs,0.608,0.442,0.101,1.4868035190615838,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc_r2/track1,PER_SET,254.7468125,0.507,ALL_SAME,4
mc2022_track1_042.dimacs,0.542,0.634,0.24,0.7664974619289341,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.7763125,0.30200000000000005,ALL_SAME,3
mc2022_track1_043.dimacs,0.67,4.4,0.672,-5.364806866952794E-4,d4/default.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,252.9668125,-0.0020000000000000018,ALL_SAME,4
mc2022_track1_044.dimacs,0.419,10.17,0.215,0.020492214967353088,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,35.4985,0.204,ALL_SAME,3
mc2022_track1_045.dimacs,2.062,0.786,0.598,7.787234042553189,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_SET,34.01625,1.464,ALL_SAME,1
mc2022_track1_046.dimacs,0.668,0.607,0.267,1.1794117647058826,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,250.981875,0.401,ALL_SAME,3
mc2022_track1_047.dimacs,0.668,0.551,0.513,4.0789473684210495,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,251.229125,0.15500000000000003,ALL_SAME,5
mc2022_track1_048.dimacs,20.399,33.268,4.447,0.5534853058533709,gpmc/track1,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,46.558062500000005,15.952000000000002,ALL_SAME,3
mc2022_track1_049.dimacs,0.656,9.069,0.561,0.011165961448048892,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,1808.9805000000001,0.09499999999999997,ALL_SAME,3
mc2022_track1_050.dimacs,5.237,2.957,1.047,2.193717277486911,dpmcpre/1pre1mp0,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1188.4425,4.19,ALL_SAME,3
mc2022_track1_051.dimacs,0.282,3600.0,0.072,5.8334500023333795E-5,d4/default.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_SET,455.34668750000003,0.20999999999999996,ALL_SAME,3
mc2022_track1_052.dimacs,2.411,1.66,0.424,1.6076051779935276,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_SET,251.019375,1.987,ALL_SAME,4
mc2022_track1_053.dimacs,8.932,15.644,1.039,0.5404313591235879,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,1376.8075,7.893000000000001,ALL_SAME,4
mc2022_track1_054.dimacs,4.239,4.725,0.894,0.8731401722787784,dpmcpre/1pre1mp1,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,1218.6383125,3.3449999999999998,ALL_SAME,5
mc2022_track1_055.dimacs,0.385,3600.0,0.09,8.194649310677213E-5,d4/default.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_SET,483.01093749999995,0.29500000000000004,ALL_SAME,3
mc2022_track1_056.dimacs,0.515,2.809,0.662,-0.06846762925011644,d4/default.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,700.8960625,-0.14700000000000002,ALL_SAME,4
mc2022_track1_057.dimacs,0.97,5.304,0.848,0.02737881508078994,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,750.7853124999999,0.122,ALL_SAME,1
mc2022_track1_058.dimacs,1.582,0.763,0.251,2.599609375,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,754.8530625,1.331,ALL_SAME,1
mc2022_track1_059.dimacs,16.793,1.538,1.107,36.39443155452436,gpmc/track1,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,255.14137499999998,15.686,ALL_SAME,2
mc2022_track1_060.dimacs,2.338,1.451,1.435,56.43749999999995,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,1811.9105,0.903,ALL_SAME,1
mc2022_track1_061.dimacs,0.134,0.61,0.355,-0.8666666666666666,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,1600.5586875,-0.22099999999999997,ALL_SAME,5
mc2022_track1_062.dimacs,8.827,1.156,1.156,-1.0,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1810.9475,7.671,ALL_SAME,4
mc2022_track1_063.dimacs,4.06,1.969,1.254,3.9244755244755236,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_INSTANCE,702.174875,2.8059999999999996,ALL_SAME,2
mc2022_track1_064.dimacs,3.529,3.889,2.406,0.7572488199595415,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,933.1203125,1.1229999999999998,ALL_SAME,5
mc2022_track1_065.dimacs,14.386,1.141,1.086,241.81818181818207,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,255.63299999999998,13.299999999999999,ALL_SAME,5
mc2022_track1_066.dimacs,17.302,20.833,1.351,0.8187557745611334,gpmc/track1,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1810.9988125,15.951,ALL_SAME,2
mc2022_track1_067.dimacs,2.584,2.694,1.288,0.9217638691322902,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1420.6179375,1.296,ALL_SAME,5
mc2022_track1_068.dimacs,0.833,0.994,0.37,0.7419871794871794,d4/default.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,770.5381875,0.46299999999999997,ALL_SAME,5
mc2022_track1_069.dimacs,3.946,2.58,1.55,2.3262135922330094,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,TwG/2.sh,PER_SET,257.4328125,2.396,ALL_SAME,5
mc2022_track1_070.dimacs,16.135,1.585,1.585,-1.0,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_SET,258.9951875,14.55,ALL_SAME,5
mc2022_track1_071.dimacs,28.968,16.827,6.48,2.173383589446216,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,1227.3494375,22.488,ALL_SAME,1
mc2022_track1_072.dimacs,3.609,1.557,1.346,10.725118483412329,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,946.6994375,2.263,ALL_SAME,2
mc2022_track1_073.dimacs,0.138,12.342,0.139,-8.194706219782028E-5,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,281.9008125,-0.0010000000000000009,ALL_SAME,5
mc2022_track1_074.dimacs,22.274,7.931,5.757,7.597516099356026,gpmc/track1,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,665.535625,16.517000000000003,ALL_SAME,3
mc2022_track1_075.dimacs,17.529,3.385,3.385,-1.0,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1173.9313125,14.144,ALL_SAME,4
mc2022_track1_076.dimacs,49.234,17.585,11.664,6.345211957439621,dpmcpre/1pre1mp1,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_INSTANCE,499.4270625,37.57,ALL_SAME,2
mc2022_track1_077.dimacs,44.576,24.253,13.084,2.8195899364311936,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_SET,937.6806875,31.492,ALL_SAME,4
mc2022_track1_078.dimacs,0.522,0.882,0.298,0.3835616438356165,d4/default.sh,ExactMC/ExactMC_Arjun.sh,c2d/default,PER_SET,90.473125,0.22400000000000003,ALL_SAME,4
mc2022_track1_079.dimacs,0.405,1.985,0.379,0.016189290161892914,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,112.7606875,0.026000000000000023,ALL_SAME,1
mc2022_track1_080.dimacs,134.272,264.579,22.565,0.4615724710140735,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,168.607875,111.707,ALL_SAME,3
mc2022_track1_081.dimacs,44.062,30.413,5.94,1.5577166673476894,dpmcpre/1pre1mp0,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,735.301875,38.122,ALL_SAME,5
mc2022_track1_082.dimacs,32.88,8.47,2.317,4.967170485941817,gpmc/track1,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,270.6263125,30.563000000000002,ALL_SAME,4
mc2022_track1_083.dimacs,456.709,1723.51,27.394,0.2531165321239821,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp0,PER_SET,882.099375,429.315,ALL_SAME,3
mc2022_track1_084.dimacs,89.369,23.033,11.738,6.873041168658697,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,938.81925,77.631,ALL_SAME,5
mc2022_track1_085.dimacs,0.231,0.708,0.502,-1.3155339805825246,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,2632.13375,-0.271,ALL_SAME,3
mc2022_track1_086.dimacs,168.057,42.57,42.57,-1.0,gpmc/track1,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_SET,638.3286875,125.487,ALL_SAME,5
mc2022_track1_087.dimacs,0.829,0.578,0.493,3.9529411764705893,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,252.1446875,0.33599999999999997,ALL_SAME,3
mc2022_track1_088.dimacs,18.528,5.322,1.192,4.197578692493947,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,1392.408625,17.336,ALL_SAME,4
mc2022_track1_089.dimacs,339.415,96.42,68.353,9.657676274628566,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,1007.5730625,271.062,ALL_SAME,4
mc2022_track1_090.dimacs,104.989,63.622,63.622,-1.0,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,643.6785625,41.367000000000004,ALL_SAME,3
mc2022_track1_091.dimacs,57.348,99.297,50.298,0.1438804873568848,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_INSTANCE,973.0801875,7.049999999999997,ALL_SAME,2
mc2022_track1_092.dimacs,205.47,66.297,42.87,6.940709437828147,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,1214.1003125,162.6,ALL_SAME,3
mc2022_track1_093.dimacs,7.584,3.66,0.378,2.1956124314442413,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,255.972,7.2059999999999995,ALL_SAME,1
mc2022_track1_094.dimacs,20.999,3600.0,0.531,0.0056863942987146155,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,2555.5298125,20.468,ALL_SAME,1
mc2022_track1_095.dimacs,363.915,193.068,70.684,2.3959913060530784,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,869.0194375,293.231,ALL_SAME,1
mc2022_track1_096.dimacs,497.718,488.117,138.934,1.0274956111838205,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1117.52175,358.784,ALL_SAME,2
mc2022_track1_097.dimacs,151.158,165.412,84.445,0.8239529684933365,gpmc/track1,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,745.2900625,66.713,ALL_SAME,4
mc2022_track1_098.dimacs,1.837,1.751,0.738,1.0848963474827247,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,929.2745,1.099,ALL_SAME,4
mc2022_track1_099.dimacs,27.023,47.835,11.576,0.4260183678534984,gpmc/track1,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,735.379125,15.447,ALL_SAME,3
mc2022_track1_100.dimacs,7.585,3.503,0.455,2.339238845144357,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,258.719875,7.13,ALL_SAME,1
mc2022_track1_101.dimacs,39.15,156.496,0.399,0.2482494858965899,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,TwG/1.sh,PER_SET,792.9735625,38.751,ALL_SAME,4
mc2022_track1_102.dimacs,0.175,12.285,0.16,0.0012371134020618545,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,262.331,0.014999999999999986,ALL_SAME,1
mc2022_track1_103.dimacs,3.318,11.898,0.253,0.2632030914555603,dpmcpre/1pre1mp1,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,261.4008125,3.065,ALL_SAME,5
mc2022_track1_104.dimacs,29.796,2422.672,1.689,0.011609746949895972,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,TwG/1.sh,PER_SET,1233.3320625,28.107,ALL_SAME,1
mc2022_track1_105.dimacs,8.449,5.199,2.337,2.135569531795947,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,933.7915625,6.112,ALL_SAME,2
mc2022_track1_106.dimacs,341.197,3600.0,181.226,0.046791920144472844,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,1804.4816875000001,159.971,ALL_SAME,2
mc2022_track1_107.dimacs,30.816,21.954,9.877,1.7337915045127101,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,553.9738125,20.939,ALL_SAME,1
mc2022_track1_108.dimacs,266.278,257.827,139.516,1.0714303826355962,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,1901.0534375,126.76200000000003,ALL_SAME,5
mc2022_track1_109.dimacs,185.669,66.989,43.077,5.963198394111742,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_INSTANCE,991.878125,142.592,ALL_SAME,1
mc2022_track1_110.dimacs,300.785,72.902,26.946,5.958721385673252,gpmc/track1,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,716.0015625,273.839,ALL_SAME,4
mc2022_track1_111.dimacs,6.147,5.422,2.347,1.2357723577235775,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,1235.494375,3.8000000000000003,ALL_SAME,5
mc2022_track1_112.dimacs,855.554,116.506,116.506,-1.0,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1102.60075,739.048,ALL_SAME,4
mc2022_track1_113.dimacs,576.667,594.242,40.611,0.9682550290717103,gpmc/track1,ExactMC/ExactMC_Arjun.sh,c2d/default,PER_INSTANCE,535.0701875,536.056,ALL_SAME,4
mc2022_track1_114.dimacs,21.201,3600.0,0.861,0.0056513516149279035,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,2682.9096875,20.34,ALL_SAME,1
mc2022_track1_115.dimacs,8.309,5.448,2.097,1.8537749925395401,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,993.94575,6.212,ALL_SAME,2
mc2022_track1_116.dimacs,299.712,197.143,190.082,15.526129443421596,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,1572.5456875,109.63,ALL_SAME,1
mc2022_track1_117.dimacs,184.987,98.192,93.793,20.73062059558997,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,1260.1269375,91.19399999999999,ALL_SAME,1
mc2022_track1_118.dimacs,21.118,3600.0,0.527,0.005720559648593001,dpmcpre/1pre1mp1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,2378.965875,20.590999999999998,ALL_SAME,4
mc2022_track1_119.dimacs,285.351,225.489,225.489,-1.0,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,2175.64675,59.861999999999995,ALL_SAME,3
mc2022_track1_120.dimacs,30.903,23.996,9.084,1.4631840128755365,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,568.728125,21.819,ALL_SAME,1
mc2022_track1_121.dimacs,8.287,5.107,2.118,2.063900970224155,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1081.042375,6.1690000000000005,ALL_SAME,2
mc2022_track1_122.dimacs,3.938,4.69,1.892,0.7312365975696926,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1003.404625,2.0460000000000003,ALL_SAME,3
mc2022_track1_123.dimacs,787.244,92.165,92.165,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,2257.622625,695.0790000000001,ALL_SAME,1
