instance,as4mocoRun,sbsRun,oracleRun,score,solver_as4moco,solver_sbs,solver_oracle,as4moco_Pipeline,instance_hardness,difference_to_oracle,different_solutions,Fold
mc2022_track1_012.dimacs,0.218,0.234,0.024,0.9238095238095237,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,248.5510625,0.194,ALL_SAME,5
mc2022_track1_013.dimacs,0.057,0.24,0.016,0.1830357142857143,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,16.658875,0.041,ALL_SAME,3
mc2022_track1_014.dimacs,60.553,0.258,0.012,246.10162601626016,gpmc/track1,ExactMC/ExactMC_Arjun.sh,gpmc_r2/track1,PER_INSTANCE,27.3455625,60.541,ALL_SAME,4
mc2022_track1_015.dimacs,0.041,0.251,0.009,0.1322314049586777,d4/default.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_SET,24.056625,0.032,ALL_SAME,2
mc2022_track1_016.dimacs,0.029,0.6,0.035,-0.010619469026548678,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,73.69425,-0.006000000000000002,ALL_SAME,1
mc2022_track1_017.dimacs,0.036,0.25,0.039,-0.014218009478672999,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,28.4150625,-0.0030000000000000027,ALL_SAME,2
mc2022_track1_018.dimacs,0.237,0.691,0.102,0.22920203735144315,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,36.1475,0.135,ALL_SAME,3
mc2022_track1_019.dimacs,0.397,0.418,0.099,0.9341692789968655,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,52.179,0.29800000000000004,ALL_SAME,2
mc2022_track1_020.dimacs,0.592,4.059,0.396,0.05350805350805349,d4/default.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,252.4069375,0.19599999999999995,ALL_SAME,5
mc2022_track1_021.dimacs,0.143,0.458,0.064,0.20050761421319793,d4/default.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_SET,56.693875000000006,0.07899999999999999,ALL_SAME,5
mc2022_track1_022.dimacs,0.056,0.251,0.039,0.08018867924528303,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,29.583625,0.017,ALL_SAME,3
mc2022_track1_023.dimacs,3.055,0.586,0.586,-1.0,d4/default.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,549.993625,2.4690000000000003,ALL_SAME,3
mc2022_track1_024.dimacs,0.028,0.251,0.019,0.03879310344827586,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,15.872874999999999,0.009000000000000001,ALL_SAME,5
mc2022_track1_025.dimacs,0.374,0.543,0.165,0.5529100529100529,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.3209375,0.209,ALL_SAME,5
mc2022_track1_026.dimacs,0.613,0.653,0.237,0.9038461538461537,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.3888125,0.376,ALL_SAME,2
mc2022_track1_027.dimacs,0.35,0.644,0.236,0.2794117647058823,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,265.5918125,0.11399999999999999,ALL_SAME,2
mc2022_track1_028.dimacs,0.037,0.364,0.015,0.06303724928366762,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,20.860875,0.022,ALL_SAME,5
mc2022_track1_029.dimacs,65.438,1.065,0.386,95.8055964653903,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,251.7884375,65.052,ALL_SAME,4
mc2022_track1_030.dimacs,62.348,0.67,0.215,136.55604395604394,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_INSTANCE,250.62425,62.132999999999996,ALL_SAME,4
mc2022_track1_031.dimacs,60.538,0.334,0.095,252.89958158995813,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc_r2/track1,PER_INSTANCE,250.19231249999999,60.443,ALL_SAME,4
mc2022_track1_032.dimacs,0.577,0.618,0.261,0.8851540616246497,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.6683125,0.31599999999999995,ALL_SAME,5
mc2022_track1_033.dimacs,2.725,0.278,0.02,10.484496124031008,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_INSTANCE,20.092000000000002,2.705,ALL_SAME,4
mc2022_track1_034.dimacs,0.891,68.002,0.098,0.011678251649387371,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,50.9075,0.793,ALL_SAME,5
mc2022_track1_035.dimacs,0.04,0.246,0.027,0.05936073059360731,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,28.426875,0.013000000000000001,ALL_SAME,5
mc2022_track1_036.dimacs,0.048,0.254,0.019,0.12340425531914893,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,23.605,0.029,ALL_SAME,2
mc2022_track1_037.dimacs,0.258,3600.0,0.166,2.5556734004956896E-5,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,290.754125,0.092,ALL_SAME,3
mc2022_track1_038.dimacs,0.033,0.264,0.031,0.00858369098712447,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,25.2851875,0.0020000000000000018,ALL_SAME,1
mc2022_track1_039.dimacs,0.04,0.246,0.035,0.023696682464454964,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,27.5490625,0.0049999999999999975,ALL_SAME,5
mc2022_track1_040.dimacs,60.651,0.688,0.121,106.75485008818343,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_INSTANCE,250.445625,60.53,ALL_SAME,4
mc2022_track1_041.dimacs,60.979,0.442,0.101,178.52785923753666,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc_r2/track1,PER_INSTANCE,254.7468125,60.878,ALL_SAME,4
mc2022_track1_042.dimacs,0.639,0.634,0.24,1.0126903553299493,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,250.7763125,0.399,ALL_SAME,3
mc2022_track1_043.dimacs,12.112,4.4,0.672,3.0686695278969953,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,252.9668125,11.44,ALL_SAME,4
mc2022_track1_044.dimacs,0.508,10.17,0.215,0.029432446007031647,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,35.4985,0.29300000000000004,ALL_SAME,3
mc2022_track1_045.dimacs,0.721,0.786,0.598,0.654255319148936,d4/default.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_SET,34.01625,0.123,ALL_SAME,1
mc2022_track1_046.dimacs,0.828,0.607,0.267,1.65,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_SET,250.981875,0.5609999999999999,ALL_SAME,3
mc2022_track1_047.dimacs,0.568,0.551,0.513,1.4473684210526288,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,251.229125,0.05499999999999994,ALL_SAME,5
mc2022_track1_048.dimacs,13.444,33.268,4.447,0.3121682106797127,gpmc/track1,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,46.558062500000005,8.997,ALL_SAME,3
mc2022_track1_049.dimacs,0.625,9.069,0.561,0.0075223319228960904,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,1808.9805000000001,0.06399999999999995,ALL_SAME,3
mc2022_track1_050.dimacs,5.269,2.957,1.047,2.210471204188482,dpmcpre/1pre1mp1,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1188.4425,4.222,ALL_SAME,3
mc2022_track1_051.dimacs,0.541,3600.0,0.072,1.302803833854455E-4,d4/default.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_SET,455.34668750000003,0.46900000000000003,ALL_SAME,3
mc2022_track1_052.dimacs,10.063,1.66,0.424,7.79854368932039,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_INSTANCE,251.019375,9.639000000000001,ALL_SAME,4
mc2022_track1_053.dimacs,3600.0,15.644,1.039,246.41978774392328,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_INSTANCE,1376.8075,3598.961,ALL_SAME,4
mc2022_track1_054.dimacs,5.677,4.725,0.894,1.2484990864004177,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_INSTANCE,1218.6383125,4.7829999999999995,ALL_SAME,5
mc2022_track1_055.dimacs,0.741,3600.0,0.09,1.8083785427969033E-4,d4/default.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_SET,483.01093749999995,0.651,ALL_SAME,3
mc2022_track1_056.dimacs,12.006,2.809,0.662,5.283651606893339,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,700.8960625,11.344,ALL_SAME,4
mc2022_track1_057.dimacs,1.923,5.304,0.848,0.24124775583482946,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,750.7853124999999,1.0750000000000002,ALL_SAME,1
mc2022_track1_058.dimacs,0.542,0.763,0.251,0.5683593750000001,d4/default.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,754.8530625,0.29100000000000004,ALL_SAME,1
mc2022_track1_059.dimacs,14.859,1.538,1.107,31.90719257540603,gpmc/track1,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,255.14137499999998,13.752,ALL_SAME,2
mc2022_track1_060.dimacs,3.364,1.451,1.435,120.56249999999989,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,1811.9105,1.9289999999999998,ALL_SAME,1
mc2022_track1_061.dimacs,0.098,0.61,0.355,-1.007843137254902,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,1600.5586875,-0.257,ALL_SAME,5
mc2022_track1_062.dimacs,3600.0,1.156,1.156,-1.0,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1810.9475,3598.844,ALL_SAME,4
mc2022_track1_063.dimacs,14.695,1.969,1.254,18.7986013986014,gpmc/track1,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,702.174875,13.441,ALL_SAME,2
mc2022_track1_064.dimacs,129.217,3.889,2.406,85.50977747808498,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,933.1203125,126.811,ALL_SAME,5
mc2022_track1_065.dimacs,6.031,1.141,1.086,89.909090909091,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_INSTANCE,255.63299999999998,4.944999999999999,ALL_SAME,5
mc2022_track1_066.dimacs,15.386,20.833,1.351,0.72040858228108,gpmc/track1,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1810.9988125,14.035,ALL_SAME,2
mc2022_track1_067.dimacs,3.226,2.694,1.288,1.3783783783783785,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1420.6179375,1.938,ALL_SAME,5
mc2022_track1_068.dimacs,0.705,0.994,0.37,0.5368589743589743,d4/default.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,770.5381875,0.33499999999999996,ALL_SAME,5
mc2022_track1_069.dimacs,3.703,2.58,1.55,2.090291262135922,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,TwG/2.sh,PER_SET,257.4328125,2.1529999999999996,ALL_SAME,5
mc2022_track1_070.dimacs,7.072,1.585,1.585,-1.0,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,258.9951875,5.487,ALL_SAME,5
mc2022_track1_071.dimacs,153.109,16.827,6.48,14.171160722914854,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,1227.3494375,146.62900000000002,ALL_SAME,1
mc2022_track1_072.dimacs,3.708,1.557,1.346,11.19431279620854,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,946.6994375,2.362,ALL_SAME,2
mc2022_track1_073.dimacs,0.124,12.342,0.139,-0.001229205932967304,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,281.9008125,-0.015000000000000013,ALL_SAME,5
mc2022_track1_074.dimacs,47.019,7.931,5.757,18.979760809567615,gpmc_r2/track1,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,665.535625,41.262,ALL_SAME,3
mc2022_track1_075.dimacs,3600.0,3.385,3.385,-1.0,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1173.9313125,3596.615,ALL_SAME,4
mc2022_track1_076.dimacs,240.264,17.585,11.664,38.60834318527275,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_INSTANCE,499.4270625,228.60000000000002,ALL_SAME,2
mc2022_track1_077.dimacs,36.286,24.253,13.084,2.0773569701853343,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,937.6806875,23.202,ALL_SAME,4
mc2022_track1_078.dimacs,62.265,0.882,0.298,106.10787671232875,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,c2d/default,PER_INSTANCE,90.473125,61.967,ALL_SAME,4
mc2022_track1_079.dimacs,0.45,1.985,0.379,0.04420921544209216,d4/default.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,112.7606875,0.07100000000000001,ALL_SAME,1
mc2022_track1_080.dimacs,272.618,264.579,22.565,1.0332170866148238,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,168.607875,250.053,ALL_SAME,3
mc2022_track1_081.dimacs,86.01,30.413,5.94,3.271768888162465,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,735.301875,80.07000000000001,ALL_SAME,5
mc2022_track1_082.dimacs,37.931,8.47,2.317,5.788070859743214,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,270.6263125,35.614,ALL_SAME,4
mc2022_track1_083.dimacs,139.203,1723.51,27.394,0.0659206092036158,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp0,PER_INSTANCE,882.099375,111.809,ALL_SAME,3
mc2022_track1_084.dimacs,246.735,23.033,11.738,20.805400619743246,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,938.81925,234.997,ALL_SAME,5
mc2022_track1_085.dimacs,0.371,0.708,0.502,-0.6359223300970875,d4/default.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,2632.13375,-0.131,ALL_SAME,3
mc2022_track1_086.dimacs,279.58,42.57,42.57,-1.0,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,638.3286875,237.01,ALL_SAME,5
mc2022_track1_087.dimacs,0.894,0.578,0.493,4.717647058823531,d4/default.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,252.1446875,0.401,ALL_SAME,3
mc2022_track1_088.dimacs,123.58,5.322,1.192,29.63389830508475,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,1392.408625,122.388,ALL_SAME,4
mc2022_track1_089.dimacs,338.486,96.42,68.353,9.624576905262405,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,1007.5730625,270.133,ALL_SAME,4
mc2022_track1_090.dimacs,114.535,63.622,63.622,-1.0,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,643.6785625,50.913,ALL_SAME,3
mc2022_track1_091.dimacs,96.159,99.297,50.298,0.9359578766913612,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_INSTANCE,973.0801875,45.861000000000004,ALL_SAME,2
mc2022_track1_092.dimacs,3600.0,66.297,42.87,151.83890382891536,d4/default.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,1214.1003125,3557.13,ALL_SAME,3
mc2022_track1_093.dimacs,9.482,3.66,0.378,2.7739183424741007,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,255.972,9.104,DIFFERENT_AS4MOCO,1
mc2022_track1_094.dimacs,0.368,3600.0,0.531,-4.5284457235219984E-5,d4/default.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,2555.5298125,-0.16300000000000003,ALL_SAME,1
mc2022_track1_095.dimacs,374.868,193.068,70.684,2.485488299124068,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,869.0194375,304.18399999999997,ALL_SAME,1
mc2022_track1_096.dimacs,207.49,488.117,138.934,0.1963325820558275,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1117.52175,68.55600000000001,ALL_SAME,2
mc2022_track1_097.dimacs,365.716,165.412,84.445,3.473896772759272,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,745.2900625,281.271,ALL_SAME,4
mc2022_track1_098.dimacs,62.131,1.751,0.738,60.60513326752222,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_INSTANCE,929.2745,61.393,ALL_SAME,4
mc2022_track1_099.dimacs,51.025,47.835,11.576,1.087978157147191,gpmc_r2/track1,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,735.379125,39.449,ALL_SAME,3
mc2022_track1_100.dimacs,6.206,3.503,0.455,1.8868110236220472,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,258.719875,5.751,ALL_SAME,1
mc2022_track1_101.dimacs,120.222,156.496,0.399,0.7676188523802506,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,TwG/1.sh,PER_INSTANCE,792.9735625,119.823,ALL_SAME,4
mc2022_track1_102.dimacs,1.186,12.285,0.16,0.08461855670103093,dpmcpre/1pre1mp0,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_SET,262.331,1.026,ALL_SAME,1
mc2022_track1_103.dimacs,1.254,11.898,0.253,0.08595963933018462,dpmcpre/1pre1mp0,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp1,PER_SET,261.4008125,1.001,ALL_SAME,5
mc2022_track1_104.dimacs,298.545,2422.672,1.689,0.12261796138180234,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,TwG/1.sh,PER_INSTANCE,1233.3320625,296.856,ALL_SAME,1
mc2022_track1_105.dimacs,17.016,5.199,2.337,5.128930817610063,gpmc/track1,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,933.7915625,14.678999999999998,ALL_SAME,2
mc2022_track1_106.dimacs,33.555,3600.0,181.226,-0.04319413918556769,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1804.4816875000001,-147.671,DIFFERENT_AS4MOCO,2
mc2022_track1_107.dimacs,117.862,21.954,9.877,8.941376169578538,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,553.9738125,107.985,ALL_SAME,1
mc2022_track1_108.dimacs,228.274,257.827,139.516,0.7502091944113396,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,1901.0534375,88.75800000000001,ALL_SAME,5
mc2022_track1_109.dimacs,185.149,66.989,43.077,5.941451990632317,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_INSTANCE,991.878125,142.072,ALL_SAME,1
mc2022_track1_110.dimacs,393.844,72.902,26.946,7.983680041779092,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_INSTANCE,716.0015625,366.89799999999997,ALL_SAME,4
mc2022_track1_111.dimacs,9.695,5.422,2.347,2.38959349593496,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1235.494375,7.348000000000001,ALL_SAME,5
mc2022_track1_112.dimacs,926.731,116.506,116.506,-1.0,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1102.60075,810.225,ALL_SAME,4
mc2022_track1_113.dimacs,770.897,594.242,40.611,1.3190843720817658,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,c2d/default,PER_INSTANCE,535.0701875,730.2860000000001,ALL_SAME,4
mc2022_track1_114.dimacs,0.612,3600.0,0.861,-6.91832129851056E-5,d4/default.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_SET,2682.9096875,-0.249,ALL_SAME,1
mc2022_track1_115.dimacs,17.399,5.448,2.097,4.566398090122352,gpmc/track1,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,993.94575,15.302000000000001,ALL_SAME,2
mc2022_track1_116.dimacs,10.379,197.143,190.082,-25.45007789264974,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_SET,1572.5456875,-179.703,DIFFERENT_AS4MOCO,1
mc2022_track1_117.dimacs,151.123,98.192,93.793,13.032507388042772,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_INSTANCE,1260.1269375,57.329999999999984,ALL_SAME,1
mc2022_track1_118.dimacs,3600.0,3600.0,0.527,1.0,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp1,PER_INSTANCE,2378.965875,3599.473,ALL_SAME,4
mc2022_track1_119.dimacs,233.196,225.489,225.489,-1.0,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,2175.64675,7.706999999999994,ALL_SAME,3
mc2022_track1_120.dimacs,121.142,23.996,9.084,7.514619098712446,gpmc_r2/track1,ExactMC/ExactMC_Arjun.sh,gpmc/track1,PER_SET,568.728125,112.05799999999999,ALL_SAME,1
